id,name,price,rating,phone,latitude,longitude
vanessas-dumpling-house-new-york-2,Vanessa's Dumpling House,$,4.0,(212) 625-8008,40.71839,-73.9917399
19-cafe-new-york,19 Cafe,$,4.5,(718) 387-8777,40.7052167,-73.9444036
very-fresh-noodles-new-york,Very Fresh Noodles,$$,4.0,,40.7423387008,-74.0061374946
ramen-lab-new-york-2,Ramen Lab,$$,4.0,(646) 613-7522,40.7209918,-73.9963582
little-king-brooklyn,Little King,$$,4.5,(917) 947-9965,40.7146009312,-73.94402911
jean-georges-new-york-2,Jean-Georges,$$$$,4.5,(212) 299-3900,40.7691122743,-73.9814290718
sushi-on-jones-new-york,Sushi on Jones,$$$,4.0,(917) 270-1815,40.72664,-73.99202
white-oak-tavern-new-york-2,White Oak Tavern,$$,4.0,(212) 260-2604,40.7303379323,-73.9946855664
kafana-new-york,Kafana,$$,4.0,(212) 353-8000,40.72432,-73.97851
emily-brooklyn,Emily,$$,4.0,(347) 844-9588,40.6835192335,-73.9664132321
wafels-and-dinges-new-york-4,Wafels & Dinges,$,4.5,,40.77389,-73.9821
lali-restaurant-new-york,Lali Restaurant,$,4.5,(212) 664-1507,40.76128,-73.993919
ny-pizza-suprema-new-york,NY Pizza Suprema,$,4.0,(212) 594-8939,40.7502059937,-73.9953231812
employees-only-new-york,Employees Only,$$$,4.0,(212) 242-3021,40.73343,-74.00607
babbo-new-york,Babbo,$$$$,4.0,(212) 777-0303,40.732283,-73.999284
the-grey-dog-new-york-6,The Grey Dog,$$,4.0,(212) 966-1060,40.7299986601,-74.0038951002
il-tinello-ristorante-italiano-new-york,Il Tinello Ristorante Italiano,$$$$,4.5,(212) 245-4388,40.76256,-73.97566
321-ice-cream-shop-brooklyn,-321° Ice Cream Shop,$,4.0,(929) 228-9008,40.7129,-73.95779
krolewskie-jadlo-brooklyn,Krolewskie Jadlo,$$,4.0,(718) 383-8993,40.72532,-73.95153
upright-brew-house-new-york,Upright Brew House,$$,4.0,(212) 810-9944,40.7348858444,-74.006205227
omakase-room-by-tatsu-new-york,Omakase Room by Tatsu,$$$$,4.5,(212) 367-2067,40.73382,-74.00042
madman-espresso-new-york-5,Madman Espresso,$,4.5,(347) 781-1121,40.7326190878,-73.994047891
st-anselm-brooklyn,St. Anselm,$$$,4.0,(718) 384-5054,40.7143299,-73.95604
union-bar-and-kitchen-new-york,Union Bar & Kitchen,$$,4.0,(646) 791-0005,40.72572,-74.00798
oficina-1m-new-york,Oficina 1M,$$,4.0,(718) 431-3332,40.7201030238,-73.9961178569
mew-men-new-york-2,MEW MEN,$$,4.0,(212) 727-1050,40.731777,-74.001693
mud-new-york-3,MUD,$$,4.0,(212) 228-9074,40.72905,-73.98668
d-elici-new-york,d Elici,$,4.0,(212) 587-5740,40.70969,-74.00838
izakaya-new-york-2,Izakaya,$$,4.0,(917) 697-7162,40.72679,-73.9873
the-standing-room-long-island-city,The Standing Room,$$,4.5,(347) 309-7666,40.74445,-73.9538199
jacks-stir-brew-coffee-new-york,Jack's Stir Brew Coffee,$$,4.0,(212) 929-0821,40.73451,-74.00062
speedy-romeo-new-york,Speedy Romeo,$$,4.0,(212) 529-6300,40.719509,-73.985137
werkstatt-brooklyn-2,Werkstatt,$$,4.5,(718) 284-5800,40.6452616,-73.9702023
verlaine-new-york-2,Verlaine,$$,4.0,(212) 614-2494,40.720079,-73.987785
red-eye-coffee-new-york,Red Eye Coffee,$$,4.5,(646) 678-3833,40.7533051,-73.9968115
meadowsweet-brooklyn,Meadowsweet,$$$,4.0,(718) 384-0673,40.7103995,-73.9632384
el-nopal-restaurant-and-juice-bar-brooklyn,El Nopal Restaurant & Juice Bar,$$,4.5,(718) 541-2732,40.66317,-73.9913399
ramen-shack-long-island-city-3,Ramen Shack,$$,4.5,(929) 522-0285,40.7554119,-73.9414266
dellanima-new-york,dell'anima,$$$,4.0,(212) 366-6633,40.7379511,-74.0039166
ichabods-new-york,Ichabod's,$$,4.0,(212) 777-5102,40.7348034779,-73.9883648628
gasoline-alley-coffee-new-york,Gasoline Alley Coffee,$$,4.0,(212) 933-0113,40.7254219,-73.9948196
bolivian-llama-party-new-york-7,Bolivian Llama Party,$,4.5,(347) 395-5481,40.7671243,-73.9830144
roasting-plant-new-york-4,Roasting Plant,$,4.0,(212) 775-7755,40.71781,-73.99051
butcher-bar-new-york-2,Butcher Bar,$$,4.0,(212) 842-8000,40.72053,-73.98874
feltmans-kitchen-new-york-2,Feltman's Kitchen,$,4.5,(646) 337-6755,40.72765,-73.98573
bricolage-brooklyn,Bricolage,$$,4.0,(718) 230-1835,40.67792,-73.97975
spreadhouse-cafe-new-york-3,Spreadhouse Cafe,$,4.0,(646) 524-6353,40.71891,-73.98585
cocoron-new-york-2,Cocoron,$$,4.0,(212) 966-0800,40.7207236,-73.9953191
rawsome-treats-new-york-12,Rawsome Treats,$$$,4.5,(646) 286-5162,40.7144037,-73.9876131
la-tarte-flambee-new-york-4,La Tarte Flambee,$$,4.5,(917) 261-2070,40.74549559,-73.979576119
east-wind-snack-shop-brooklyn,East Wind Snack Shop,$$,4.5,(929) 295-0188,40.6603409,-73.9799505
balzem-new-york,Balzem,$$,4.0,(646) 837-7033,40.721388,-73.995415
joes-pizza-new-york-7,Joe's Pizza,$,4.0,(212) 388-9474,40.733692,-73.988123
noreetuh-new-york,Noreetuh,$$$,4.0,(646) 892-3050,40.7272682,-73.9852219
baked-new-york,Baked,$$,4.0,(212) 775-0345,40.71864,-74.00482
dekalb-market-hall-brooklyn-2,Dekalb Market Hall,$$,4.0,(929) 359-6555,40.6912509,-73.9832589
taboonette-new-york,Taboonette,$$,4.0,(212) 510-7881,40.7347009,-73.9927323
jane-new-york-2,Jane,$$,4.0,(212) 254-7000,40.727382,-74.000205
carbone-new-york,Carbone,$$$$,4.0,(212) 254-3000,40.728,-74.0001497
santa-salsa-brooklyn-2,Santa Salsa,$,4.5,(347) 683-2605,40.71435,-73.9609661
runner-and-stone-brooklyn,Runner & Stone,$$,4.0,(718) 576-3360,40.67721,-73.985919
brooklyn-star-brooklyn,Brooklyn Star,$$,4.0,(718) 599-9899,40.714592,-73.949764
luzzos-bk-new-york,Luzzo's BK,$$,4.0,(718) 855-6400,40.690645,-73.995239
tonys-pizza-spot-brooklyn,Tony's Pizza Spot,$,4.5,(718) 622-6395,40.6905899048,-73.9601821899
barn-joo-35-new-york,Barn Joo 35,$$,4.0,(212) 564-4430,40.7496414185,-73.985824585
tu-lus-gluten-free-bakery-new-york,Tu-Lu's Gluten-Free Bakery,$,4.0,(212) 777-2227,40.72945,-73.98473
spicy-village-new-york,Spicy Village,$,4.0,(212) 625-8299,40.71695,-73.99327
el-born-brooklyn,El Born,$$,4.5,(347) 844-9295,40.7243479164,-73.9512226101
poquito-picante-brooklyn-2,Poquito Picante,$$,4.5,(718) 246-1700,40.6857420573,-73.9812619952
enoteca-on-court-brooklyn-2,Enoteca on Court,$$,4.0,(718) 243-1000,40.6821365356,-73.9957122803
spiegel-new-york-2,Spiegel,$$,4.0,(212) 228-2894,40.723690033,-73.9877853394
posto-new-york,Posto,$$,4.0,(212) 716-1200,40.73483,-73.98282
american-cheez-brooklyn,American Cheez,$,4.5,(347) 725-4665,40.6631983,-73.9846852
southern-cross-coffee-new-york,Southern Cross Coffee,$,4.5,(646) 649-3463,40.72659,-73.98873
yuca-bar-new-york,Yuca Bar,$$,4.0,(212) 982-9533,40.7262,-73.9836
ramen-ya-new-york-5,Ramen-Ya,$$,4.0,(212) 989-5440,40.732536,-74.001681
porteno-restaurant-new-york,Porteno Restaurant,$$$,4.5,(212) 695-9694,40.750499,-74.002525
el-tenampa-brooklyn,El Tenampa,$,4.5,(718) 369-7508,40.6624253363,-73.9963044613
pizza-moto-brooklyn-2,Pizza Moto,$$,4.5,(718) 834-6686,40.6746224,-74.0007999
pokéworks-new-york-9,Pokéworks,$$,4.0,(646) 609-8848,40.73626,-73.99183
los-papis-brooklyn,Los Papi's,$,4.5,(718) 596-6965,40.7021,-73.98444
stanton-pizza-new-york-2,Stanton Pizza,$,4.0,(212) 533-4252,40.72073,-73.98671
ai-fiori-new-york,Ai Fiori,$$$$,4.0,(212) 613-8660,40.7501161,-73.9838114
the-wooly-daily-new-york,The Wooly Daily,$,4.5,(678) 439-6659,40.7122300099,-74.008551213
ootoya-greenwich-village-new-york,Ootoya Greenwich Village,$$,4.0,(212) 473-4300,40.7333107,-73.9929962
citizens-of-chelsea-new-york,Citizens of Chelsea,$$,4.0,(646) 649-3079,40.748123,-74.000569
vinnies-pizzeria-brooklyn,Vinnie's Pizzeria,$,4.0,(718) 782-7078,40.718925,-73.956878
ilili-new-york-2,ilili,$$$,4.0,(212) 683-2929,40.744415,-73.98793
scalino-brooklyn-2,Scalino,$$,4.0,(718) 389-8600,40.7244699,-73.95151
blank-slate-coffee-kitchen-new-york,Blank Slate Coffee + Kitchen,$$,4.0,(212) 683-7800,40.7453293,-73.9845257
noormans-kil-brooklyn,Noorman's Kil,$$,4.0,(347) 384-2526,40.711521,-73.947796
tocqueville-restaurant-new-york-2,Tocqueville Restaurant,$$$$,4.0,(212) 647-1515,40.7366267515,-73.9926824179
butter-and-scotch-brooklyn-2,Butter & Scotch,$$,4.0,(347) 350-8899,40.6698939093,-73.9583220804
bar-velo-brooklyn-brooklyn,Bar Velo Brooklyn,$$,5.0,(718) 599-6895,40.707069,-73.954429
julias-ridgewood,Julia's,$$,4.5,(917) 909-1314,40.7032166,-73.9031296
bedouin-tent-brooklyn,Bedouin Tent,$,4.0,(718) 852-5555,40.6869769801,-73.9843940499
b-squared-new-york,B Squared,$$,4.5,(646) 362-3171,40.7615509,-73.9906616
curry-ya-new-york,Curry-Ya,$$,4.0,(866) 602-8779,40.7292175293,-73.986038208
sergimmo-salumeria-new-york,Sergimmo Salumeria,$$,4.0,(212) 967-4212,40.754296,-73.995498
radegast-hall-and-biergarten-brooklyn,Radegast Hall and Biergarten,$$,4.0,(718) 963-3973,40.716641,-73.961498
al-di-la-trattoria-brooklyn,Al Di La Trattoria,$$$,4.0,(718) 783-4565,40.6753326432,-73.981340475
taylor-st-baristas-new-york,Taylor St Baristas,$,4.5,(212) 251-0719,40.7514719405,-73.9799013032
levain-bakery-new-york-5,Levain Bakery,$$,4.5,(212) 874-6080,40.78147,-73.97914
the-sea-fire-grill-new-york-4,The Sea Fire Grill,$$$,4.5,(212) 935-3785,40.7547012104,-73.9722555131
the-wei-brooklyn,The Wei,$,4.0,(718) 260-8888,40.68983,-73.98171
1-or-8-brooklyn,1 or 8,$$$,4.0,(718) 384-2152,40.714257,-73.965457
poke-bowl-new-york-2,Poke Bowl,$$,4.0,(646) 371-9773,40.7096727401,-74.0067670385
skate-brooklyn-brooklyn,Skate Brooklyn,$$,5.0,,40.6816,-73.9797
a-and-e-supply-brooklyn-10,A&E Supply,$$,4.5,(718) 635-3388,40.6668699,-73.9917276
shake-shack-brooklyn-12,Shake Shack,$$,4.0,(347) 435-2676,40.7030151,-73.9939538
sushi-daizen-long-island-city,Sushi Daizen,$$$$,4.5,(718) 729-1297,40.74445,-73.9538199
havana-social-hells-kitchen-new-york,Havana Social - Hell's Kitchen,$$,4.5,(212) 956-2155,40.7635084288,-73.9924817304
root-and-bone-new-york,Root & Bone,$$,4.0,(646) 682-7080,40.72272,-73.98334
maiella-long-island-city,Maiella,$$$,4.5,(718) 606-1770,40.7470416596,-73.9565790024
her-name-is-han-new-york-3,Her Name Is Han,$$,4.0,(212) 779-9990,40.7462615967,-73.9847335815
ñaño-ecuadorian-kitchen-new-york,Ñaño Ecuadorian Kitchen,$$,4.5,(646) 649-4678,40.7631,-73.99335
skinny-dennis-brooklyn,Skinny Dennis,$,4.0,(212) 555-1212,40.715863,-73.962168
walter-foods-brooklyn,Walter Foods,$$,4.0,(718) 387-8783,40.713588,-73.958488
louie-and-chan-new-york,Louie and Chan,$$,4.0,(212) 837-2816,40.7187118,-73.9924058
l-e-s-kitchen-new-york,L.E.S Kitchen,$,4.0,(646) 952-2313,40.715178,-73.9900949
pippali-new-york,Pippali,$$,4.0,(212) 689-1999,40.74241,-73.98325
everyman-espresso-new-york-2,Everyman Espresso,$$,4.0,,40.7213607,-74.0044096
red-hook-bait-and-tackle-brooklyn,Red Hook Bait & Tackle,$,4.5,(718) 451-4665,40.679157,-74.011161
vin-et-fleurs-new-york,Vin et Fleurs,$$,4.0,(212) 431-3335,40.72448,-74.00327
galeria-new-york-7,Galeria,$$,4.5,(917) 675-6887,40.719955,-73.984901
the-casbah-halal-cart-new-york,The Casbah - Halal Cart,$,4.5,(929) 401-8654,40.7737371863,-73.9817136526
noodle-pudding-brooklyn,Noodle Pudding,$$,4.0,(718) 625-3737,40.69979,-73.99203
tiger-box-brooklyn,Tiger Box,$,4.5,(646) 320-1177,40.6963379,-73.972758
milk-and-hops-new-york,Milk and Hops,$$,4.5,(212) 995-5588,40.7313816129,-73.9916460329
tramezzini-nyc-new-york,Tramezzini NYC,$,4.5,(646) 204-6890,40.7211848352,-73.9834727264
barons-brooklyn,Baron's,$$,4.5,(718) 230-7100,40.6908116,-73.953915
hillstone-restaurant-new-york,Hillstone Restaurant,$$$,4.0,(212) 689-1090,40.7427534,-73.9847308
mighty-bowl-new-york-6,MIGHTY Bowl,$,4.5,(646) 649-5603,40.75101,-73.9717
grounded-new-york,Grounded,$,4.0,(212) 647-0943,40.737976,-74.003433
jo-juice-and-salad-bar-brooklyn,Jo Juice & Salad Bar,$,4.5,(718) 552-2524,40.6874154394,-73.9546937528
alta-new-york,Alta,$$$,4.0,(212) 505-7777,40.7345163811,-73.998336962
marshall-stack-new-york,Marshall Stack,$$,4.0,(212) 228-4667,40.720737,-73.989944
